preprocessed_plate,plate_path,ocr_text,easyocr_text,trocr_text,easyocr_exact,easyocr_norm,easyocr_lev,easyocr_lev_ratio,easyocr_char_acc,trocr_exact,trocr_norm,trocr_lev,trocr_lev_ratio,trocr_char_acc,correct_label,wrong_label
plate_0105.png,content\plates\plate_0105.png,MCB025,Mcb' 025,IMCB-025,False,False,3,0.6153846153846154,0.5,False,False,1,0.9230769230769231,0.8333333333333334,MCB025,Mcb' 025
plate_0106.png,content\plates\plate_0106.png,PRIV ATE,PRIV ATe,PRIVATE,False,False,1,0.8571428571428572,0.8571428571428572,False,True,0,1.0,1.0,PRIV ATE,PRIV ATe
plate_0107.png,content\plates\plate_0107.png,PYB557K,BIBSS,OTB 557K,False,False,4,0.5,0.4285714285714286,False,False,2,0.7142857142857143,0.7142857142857143,PYB557K,BIBSS
plate_0108.png,content\plates\plate_0108.png,695299,695299,695299,True,True,0,1.0,1.0,True,True,0,1.0,1.0,695299,
plate_0109.png,content\plates\plate_0109.png,DL7CN5617,DLZC N 5617,DL 7C N 5617,False,False,1,0.8888888888888888,0.8888888888888888,False,True,0,1.0,1.0,DL7CN5617,DLZC N 5617
plate_0111.png,content\plates\plate_0111.png,OO7PLATE.COM,QuPLATEcou,DOTPLATE.COM,False,False,4,0.6666666666666667,0.6363636363636364,False,False,2,0.8181818181818181,0.8181818181818181,OO7PLATE.COM,QuPLATEcou
plate_0112.png,content\plates\plate_0112.png,M666 YOB,Ms66 YOB,MS66 YOB,False,False,1,0.8571428571428572,0.8571428571428572,False,False,1,0.8571428571428572,0.8571428571428572,M666 YOB,Ms66 YOB
plate_0114.png,content\plates\plate_0114.png,LR33 TEE,OLr3? TEE,L'R33 TEE,False,False,3,0.6666666666666667,0.5714285714285714,False,False,1,0.9333333333333333,0.8571428571428572,LR33 TEE,OLr3? TEE
plate_0115.png,content\plates\plate_0115.png,GT,GT,GT,True,True,0,1.0,1.0,True,True,0,1.0,1.0,GT,
plate_0116.png,content\plates\plate_0116.png,TN21AU 1153,I5J,TAREY AU 1153,False,False,8,0.3076923076923077,0.19999999999999996,False,False,4,0.6666666666666667,0.6,TN21AU 1153,I5J
plate_0117.png,content\plates\plate_0117.png,IM A CAR,ILA CAR,[TRIATCAR],False,False,1,0.8333333333333334,0.8333333333333334,False,False,6,0.625,0.0,IM A CAR,ILA CAR
plate_0118.png,content\plates\plate_0118.png,15-LK-10898,15-LK-108987,15-LK-10898,False,False,1,0.9473684210526316,0.8888888888888888,True,True,0,1.0,1.0,15-LK-10898,15-LK-108987
plate_0119.png,content\plates\plate_0119.png,2222,[NO TEXT],CAMEL,False,False,8,0.0,-1.0,False,False,5,0.0,-0.25,2222,[NO TEXT]
plate_0120.png,content\plates\plate_0120.png,PRIV ATE,PRIV ATE,PRIVATE,True,True,0,1.0,1.0,False,True,0,1.0,1.0,PRIV ATE,PRIVATE
plate_0121.png,content\plates\plate_0121.png,YSX 213,YSX213,YSX-213,False,True,0,1.0,1.0,False,True,0,1.0,1.0,YSX 213,YSX213
plate_0122.png,content\plates\plate_0122.png,983,9827,E,False,False,2,0.5714285714285714,0.33333333333333337,False,False,3,0.0,0.0,983,9827
plate_0123.png,content\plates\plate_0123.png,BJR216,0u8216,BUR216,False,False,3,0.6666666666666667,0.5,False,False,1,0.8333333333333334,0.8333333333333334,BJR216,0u8216
plate_0124.png,content\plates\plate_0124.png,C 09,HFC 09,4C 09,False,False,2,0.75,0.33333333333333337,False,False,1,0.8571428571428572,0.6666666666666667,C 09,HFC 09
plate_0125.png,content\plates\plate_0125.png,WMY-9051,RHY-9051,WMY-9051,False,False,2,0.7142857142857143,0.7142857142857143,True,True,0,1.0,1.0,WMY-9051,RHY-9051
plate_0129.png,content\plates\plate_0129.png,nan,[NO TEXT],REPORT,False,False,8,0.0,-1.6666666666666665,False,False,6,0.0,-1.0,nan,[NO TEXT]
plate_0130.png,content\plates\plate_0130.png,DL!N4268,[NO TEXT],DE-TALACCO,False,False,8,0.125,0.0,False,False,8,0.23529411764705888,0.0,DL!N4268,[NO TEXT]
plate_0131.png,content\plates\plate_0131.png,EVO9FTW,EVQ?,EVO2 ETM,False,False,4,0.5454545454545454,0.4285714285714286,False,False,3,0.5714285714285714,0.5714285714285714,EVO9FTW,EVQ?
plate_0132.png,content\plates\plate_0132.png,GOOD,GOOd,GOOD,False,False,1,0.75,0.75,True,True,0,1.0,1.0,GOOD,GOOd
plate_0133.png,content\plates\plate_0133.png,522 92Z,'5222922,522-922,False,False,2,0.8571428571428572,0.6666666666666667,False,True,0,1.0,1.0,522 92Z,'5222922
plate_0134.png,content\plates\plate_0134.png,4SZW590,Lsz4590],45ZW590,False,False,4,0.5333333333333333,0.4285714285714286,False,True,0,1.0,1.0,4SZW590,Lsz4590]
plate_0135.png,content\plates\plate_0135.png,M666YOB,Ms66 YOB,M866 YOB,False,False,1,0.8571428571428572,0.8571428571428572,False,False,1,0.8571428571428572,0.8571428571428572,M666YOB,Ms66 YOB
plate_0136.png,content\plates\plate_0136.png,MPEACHW,MPEACHW,MPEACHW,True,True,0,1.0,1.0,True,True,0,1.0,1.0,MPEACHW,
plate_0137.png,content\plates\plate_0137.png,JHIIHAD,Jhiw,JHTHAD,False,False,6,0.18181818181818177,0.1428571428571429,False,False,2,0.7692307692307692,0.7142857142857143,JHIIHAD,Jhiw
plate_0138.png,content\plates\plate_0138.png,VI2LAF,VI2 LAF,VI2 LAF,False,True,0,1.0,1.0,False,True,0,1.0,1.0,VI2LAF,VI2 LAF
plate_0139.png,content\plates\plate_0139.png,BRIT 0001,BRIT 0001,BRIT 0001,True,True,0,1.0,1.0,True,True,0,1.0,1.0,BRIT 0001,
plate_0140.png,content\plates\plate_0140.png,SWIFT,swict,SWIFT,False,False,4,0.19999999999999996,0.19999999999999996,True,True,0,1.0,1.0,SWIFT,swict
plate_0142.png,content\plates\plate_0142.png,26-SPF-4,0zo SPE4,[26-SPF-4],False,False,4,0.46153846153846156,0.33333333333333337,False,False,2,0.8571428571428572,0.6666666666666667,26-SPF-4,0zo SPE4
plate_0143.png,content\plates\plate_0143.png,ALR 486,ALR 406,ALR 486,False,False,1,0.8333333333333334,0.8333333333333334,True,True,0,1.0,1.0,ALR 486,ALR 406
plate_0145.png,content\plates\plate_0145.png,CH01AN0001,CHOIANOOOU,CHO1AN 0001,False,False,1,0.9,0.9,False,True,0,1.0,1.0,CH01AN0001,CHOIANOOOU
plate_0146.png,content\plates\plate_0146.png,AFR.2011,AFR2011,AFR:2011,False,True,0,1.0,1.0,False,False,1,0.9333333333333333,0.8571428571428572,AFR.2011,AFR2011
plate_0147.png,content\plates\plate_0147.png,KL54A2670,KL54 A2670,KL54.A.2670,False,True,0,1.0,1.0,False,True,0,1.0,1.0,KL54A2670,KL54 A2670
plate_0148.png,content\plates\plate_0148.png,KA03AB3380,IA 02 AB  3380,NA 03 AB 3380,False,False,2,0.8,0.8,False,False,1,0.9,0.9,KA03AB3380,IA 02 AB  3380
plate_0149.png,content\plates\plate_0149.png,E4 GLE,E4 GLE,E4 GLE,True,True,0,1.0,1.0,True,True,0,1.0,1.0,E4 GLE,
plate_0150.png,content\plates\plate_0150.png,669VSM,389 VSD,BB9-VSM,False,False,3,0.5,0.5,False,False,2,0.6666666666666667,0.6666666666666667,669VSM,389 VSD
plate_0151.png,content\plates\plate_0151.png,TN 21 BZ GT68,Ha,TN 21 BZ 0768,False,False,10,0.0,0.0,False,False,2,0.8,0.8,TN 21 BZ GT68,Ha
plate_0152.png,content\plates\plate_0152.png,Ciaz,C,Claz,False,False,3,0.4,0.25,False,False,1,0.75,0.75,Ciaz,C
plate_0154.png,content\plates\plate_0154.png,LR33TEE,Lras IEE,L'R33 TEE,False,False,4,0.4285714285714286,0.4285714285714286,False,False,1,0.9333333333333333,0.8571428571428572,LR33TEE,Lras IEE
plate_0155.png,content\plates\plate_0155.png,MH01AV8866,KhO|av886G,-MHO1AV8866,False,False,5,0.5,0.5,False,True,0,1.0,1.0,MH01AV8866,KhO|av886G
plate_0156.png,content\plates\plate_0156.png,MHO1AE8017,"""HHO |HE80AZ ",MHO1AE8017,False,False,5,0.5714285714285714,0.5,True,True,0,1.0,1.0,MHO1AE8017,"""HHO |HE80AZ "
plate_0159.png,content\plates\plate_0159.png,KA03AB3380,Ia 08 AB | 3380,KA 03 AB 3380,False,False,4,0.6666666666666667,0.6,False,True,0,1.0,1.0,KA03AB3380,Ia 08 AB | 3380
plate_0160.png,content\plates\plate_0160.png,LR33 TEE,[LRZHTE,LAR33 TEE,False,False,4,0.5714285714285714,0.4285714285714286,False,False,1,0.9333333333333333,0.8571428571428572,LR33 TEE,[LRZHTE
plate_0161.png,content\plates\plate_0161.png,KWID,KWID,KWID,True,True,0,1.0,1.0,True,True,0,1.0,1.0,KWID,
plate_0162.png,content\plates\plate_0162.png,CZ17 KOD,Czi7 Kod,CZIZ KOD,False,False,3,0.5714285714285714,0.5714285714285714,False,False,1,0.8571428571428572,0.8571428571428572,CZ17 KOD,Czi7 Kod
plate_0163.png,content\plates\plate_0163.png,N BYOND,"R"" BYOND",N BYOND,False,False,2,0.7692307692307692,0.6666666666666667,True,True,0,1.0,1.0,N BYOND,"R"" BYOND"
plate_0164.png,content\plates\plate_0164.png,NOTACOP,NOIACOP,NOTACOP,False,False,1,0.8571428571428572,0.8571428571428572,True,True,0,1.0,1.0,NOTACOP,NOIACOP
plate_0165.png,content\plates\plate_0165.png,HR 26 BU 0380,HR 20 BU 034q,HR 26 BU 6380,False,False,3,0.7,0.7,False,False,1,0.9,0.9,HR 26 BU 0380,HR 20 BU 034q
plate_0166.png,content\plates\plate_0166.png,K817GR,KGI7GR,K817GR,False,False,1,0.8333333333333334,0.8333333333333334,True,True,0,1.0,1.0,K817GR,KGI7GR
plate_0167.png,content\plates\plate_0167.png,V-8,V-8,V.8,True,True,0,1.0,1.0,False,True,0,1.0,1.0,V-8,V.8
plate_0169.png,content\plates\plate_0169.png,!RQ,IRO,1. 1RD,False,False,1,0.6666666666666667,0.6666666666666667,False,False,3,0.2857142857142857,0.0,!RQ,IRO
plate_0170.png,content\plates\plate_0170.png,MHO1AE8017,"""HHO HHEBOUZ",#MH01AE8017,False,False,6,0.47619047619047616,0.4,False,False,1,0.9523809523809523,0.9,MHO1AE8017,"""HHO HHEBOUZ"
plate_0171.png,content\plates\plate_0171.png,F 65022,F 65022,F 65022,True,True,0,1.0,1.0,True,True,0,1.0,1.0,F 65022,
plate_0172.png,content\plates\plate_0172.png,KL 65 H 4383,E5 H4383,KL 85 H 4383,False,False,3,0.75,0.6666666666666667,False,False,1,0.8888888888888888,0.8888888888888888,KL 65 H 4383,E5 H4383
plate_0173.png,content\plates\plate_0173.png,DID2,DuD,12/2,False,False,2,0.5714285714285714,0.5,False,False,3,0.5,0.25,DID2,DuD
plate_0175.png,content\plates\plate_0175.png,CH 9984,LFuch 9984,[ CH 9984],False,False,5,0.5333333333333333,0.16666666666666663,False,False,2,0.8571428571428572,0.6666666666666667,CH 9984,LFuch 9984
plate_0176.png,content\plates\plate_0176.png,OPEC LOL,OPEC LOL,OPEC LOL,True,True,0,1.0,1.0,True,True,0,1.0,1.0,OPEC LOL,
plate_0177.png,content\plates\plate_0177.png,AFR-2011,AFR2011|,AFR:2011,False,False,1,0.9333333333333333,0.8571428571428572,False,False,1,0.9333333333333333,0.8571428571428572,AFR-2011,AFR2011|
plate_0178.png,content\plates\plate_0178.png,25Z5,2525,1255,False,True,0,1.0,1.0,False,False,2,0.75,0.5,25Z5,2525
plate_0179.png,content\plates\plate_0179.png,KA03 MG 2784,KA U8 MG: 2984,KA 03 MG 2784,False,False,4,0.6666666666666667,0.6,False,True,0,1.0,1.0,KA03 MG 2784,KA U8 MG: 2984
plate_0180.png,content\plates\plate_0180.png,YAMRAJ,Vamka,YAMRAJ,False,False,6,0.0,0.0,True,True,0,1.0,1.0,YAMRAJ,Vamka
plate_0181.png,content\plates\plate_0181.png,PG55585,[g55585,[P 055 565],False,False,2,0.7142857142857143,0.7142857142857143,False,False,4,0.625,0.4285714285714286,PG55585,[g55585
plate_0183.png,content\plates\plate_0183.png,26-SPF-4,26 SPF 4,26-SPF-4,False,True,0,1.0,1.0,True,True,0,1.0,1.0,26-SPF-4,26 SPF 4
plate_0184.png,content\plates\plate_0184.png,VHB-431,WB ZuI,VHB-431,False,False,4,0.36363636363636365,0.33333333333333337,True,True,0,1.0,1.0,VHB-431,WB ZuI
plate_0186.png,content\plates\plate_0186.png,JA62 UAR,JA6Z UAR,JA62 UAR,False,True,0,1.0,1.0,True,True,0,1.0,1.0,JA62 UAR,JA6Z UAR
plate_0187.png,content\plates\plate_0187.png,TN 19 S 4523,[552,TN 19 S 4523,False,False,6,0.46153846153846156,0.33333333333333337,True,True,0,1.0,1.0,TN 19 S 4523,[552
plate_0191.png,content\plates\plate_0191.png,9214,921a,9214,False,False,1,0.75,0.75,True,True,0,1.0,1.0,9214,921a
plate_0192.png,content\plates\plate_0192.png,LR33 TEE,LR33 TEE,L R33 TEE,True,True,0,1.0,1.0,False,True,0,1.0,1.0,LR33 TEE,L R33 TEE
plate_0193.png,content\plates\plate_0193.png,GB18 TCE,GBie TCE,GBIB TCE,False,False,2,0.7142857142857143,0.7142857142857143,False,True,0,1.0,1.0,GB18 TCE,GBie TCE
plate_0195.png,content\plates\plate_0195.png,UP 16 T C1366,UPIcICDEO,[UPICTCISES],False,False,6,0.42105263157894735,0.4,False,False,6,0.5454545454545454,0.4,UP 16 T C1366,UPIcICDEO
plate_0196.png,content\plates\plate_0196.png,IM4U 555,IMAU 555,IM4U 555,False,False,1,0.8571428571428572,0.8571428571428572,True,True,0,1.0,1.0,IM4U 555,IMAU 555
plate_0197.png,content\plates\plate_0197.png,GJ03JL0126,6J0JJL0426,GJ03JL0126,False,False,3,0.7,0.7,True,True,0,1.0,1.0,GJ03JL0126,6J0JJL0426
plate_0200.png,content\plates\plate_0200.png,A D00008,doqooa,LA DODOS,False,False,4,0.46153846153846156,0.4285714285714286,False,False,4,0.5714285714285714,0.4285714285714286,A D00008,doqooa
plate_0201.png,content\plates\plate_0201.png,15-LK-10898,5-Lk-108981,15-LK-10898,False,False,3,0.7777777777777778,0.6666666666666667,True,True,0,1.0,1.0,15-LK-10898,5-Lk-108981
plate_0202.png,content\plates\plate_0202.png,HR 26 BC 5514,HR 26 BC 5514,HR 26 BC SSI4,True,True,0,1.0,1.0,False,True,0,1.0,1.0,HR 26 BC 5514,HR 26 BC SSI4
plate_0203.png,content\plates\plate_0203.png,1 CD AF,Cd  AF,1 CD_AF,False,False,2,0.6666666666666667,0.6,False,False,1,0.9090909090909091,0.8,1 CD AF,Cd  AF
plate_0204.png,content\plates\plate_0204.png,3SAM123,3SAM123,3SAM123,True,True,0,1.0,1.0,True,True,0,1.0,1.0,3SAM123,
plate_0206.png,content\plates\plate_0206.png,KA.03.MG . 2784,KA U8 HG : 2184,KA 03 MG 2784,False,False,5,0.5714285714285714,0.5,False,True,0,1.0,1.0,KA.03.MG . 2784,KA U8 HG : 2184
plate_0207.png,content\plates\plate_0207.png,21-801-27,21.801*27,21:801-27,False,False,1,0.9333333333333333,0.8571428571428572,False,False,1,0.9333333333333333,0.8571428571428572,21-801-27,21.801*27
plate_0208.png,content\plates\plate_0208.png,HR 26.BR.9044,HR 26 BR 9044,HR 26 BR. 9044,False,True,0,1.0,1.0,False,True,0,1.0,1.0,HR 26.BR.9044,HR 26 BR 9044
plate_0209.png,content\plates\plate_0209.png,TS009 TC 268,TSt0i,100.0,False,False,7,0.4,0.30000000000000004,False,False,8,0.2857142857142857,0.19999999999999996,TS009 TC 268,TSt0i
plate_0211.png,content\plates\plate_0211.png,MH12DE1433,0h42 DE4433,MH 12 DE 1433,False,False,4,0.6,0.6,False,True,0,1.0,1.0,MH12DE1433,0h42 DE4433
plate_0227.png,content\plates\plate_0227.png,nan,K444 Qus3,KA:22-M-0852,False,False,8,0.0,-1.6666666666666665,False,False,10,0.0,-2.3333333333333335,nan,K444 Qus3
plate_0227.png,content\plates\plate_0227.png,nan,K444 Qus3,KA:22-M-0852,False,False,8,0.0,-1.6666666666666665,False,False,10,0.0,-2.3333333333333335,nan,K444 Qus3
plate_0227.png,content\plates\plate_0227.png,nan,K444 Qus3,KA:22-M-0852,False,False,8,0.0,-1.6666666666666665,False,False,10,0.0,-2.3333333333333335,nan,K444 Qus3
plate_0229.png,content\plates\plate_0229.png,PG MN112,PGoWNi2,PG.MN112,False,False,4,0.5714285714285714,0.4285714285714286,False,True,0,1.0,1.0,PG MN112,PGoWNi2
plate_0230.png,content\plates\plate_0230.png,H982FKL,Kpetu,HERBERG,False,False,7,0.16666666666666663,0.0,False,False,6,0.2857142857142857,0.1428571428571429,H982FKL,Kpetu
plate_0231.png,content\plates\plate_0231.png,DAN54P,DAM54P,DAN 54P,False,False,1,0.8333333333333334,0.8333333333333334,False,True,0,1.0,1.0,DAN54P,DAM54P
plate_0233.png,content\plates\plate_0233.png,GOT2P00,GOTzPOO,GOTZPOO,False,False,1,0.8571428571428572,0.8571428571428572,False,True,0,1.0,1.0,GOT2P00,GOTzPOO
plate_0234.png,content\plates\plate_0234.png,MH20EJ0364,MH2OEJ0364,MH 20 E J 0 364,False,True,0,1.0,1.0,False,True,0,1.0,1.0,MH20EJ0364,MH2OEJ0364
plate_0235.png,content\plates\plate_0235.png,YD63LB,LB,YD63 LB,False,False,4,0.5,0.33333333333333337,False,True,0,1.0,1.0,YD63LB,LB
plate_0236.png,content\plates\plate_0236.png,OK LA,OK LA,OK LA,True,True,0,1.0,1.0,True,True,0,1.0,1.0,OK LA,
