filename,folder,width,height,xmin,ymin,xmax,ymax,ocr_text,worth_ocr,image_path,bbox_width,bbox_height,bbox_area,aspect_ratio,area_fraction,center_x_norm,center_y_norm,margin_left,margin_top,margin_right,margin_bottom
Cars106.png,images,400,247,77.28,71.64372469635627,99.11999999999999,83.43319838056681,[NO TEXT],0.0,content\images\Cars106.png,21.83999999999999,11.789473684210535,257.48210526315796,1.8524999999999978,0.0026060941828254854,0.22049999999999997,0.3139208969168484,77.28,71.64372469635627,300.88,163.5668016194332
Cars106.png,images,400,247,137.2,71.64372469635627,151.2,85.24696356275304,nan,,content\images\Cars106.png,14.0,13.603238866396765,190.4453441295547,1.0291666666666663,0.001927584454752578,0.3605,0.3175924863544723,137.2,71.64372469635627,248.8,161.75303643724698
Cars106.png,images,400,247,94.64,183.19028340080973,107.52,209.48987854251013,nan,,content\images\Cars106.png,12.879999999999995,26.299595141700394,338.73878542510096,0.48974137931034484,0.0034285302168532484,0.2527,0.7948991132455867,94.64,183.19028340080973,292.48,37.51012145748987
Cars106.png,images,400,247,126.0,175.93522267206478,156.23999999999998,196.79352226720647,nan,,content\images\Cars106.png,30.23999999999998,20.858299595141688,630.7549797570842,1.4497826086956522,0.006384159714140529,0.3528,0.7545116294317231,126.0,175.93522267206478,243.76000000000002,50.20647773279353
Cars107.png,images,471,270,67.05732484076432,93.74814814814815,147.90658174097663,136.05925925925928,MH 20 BQ 20,1.0,content\images\Cars107.png,80.84925690021231,42.31111111111113,3420.8218919556516,1.910828025477706,0.02689959811241371,0.22819947620142353,0.4255692729766804,67.05732484076432,93.74814814814815,323.09341825902334,133.94074074074072
Cars108.png,images,442,333,80.07239819004525,145.2972972972973,140.38009049773754,166.82282282282284,MHO 1 AV8866,1.0,content\images\Cars108.png,60.30769230769229,21.525525525525552,1298.1547701547713,2.801682692307688,0.008819825052347175,0.2493806433119715,0.4686488290091894,80.07239819004525,145.2972972972973,301.61990950226243,166.17717717717716
Cars109.png,images,400,267,64.39999999999999,97.31835205992509,155.67999999999998,128.35955056179773,CZ17 KOD,1.0,content\images\Cars109.png,91.27999999999999,31.041198501872643,2833.4405992509346,2.9406081081081092,0.02653034268961549,0.27509999999999996,0.42261779517176556,64.39999999999999,97.31835205992509,244.32000000000002,138.64044943820227
Cars11.png,images,400,305,73.36,151.29180327868852,152.88,171.85573770491803,WOR 516K,1.0,content\images\Cars11.png,79.52,20.56393442622951,1635.2440655737705,3.8669642857142854,0.013403639881752217,0.2828,0.5297500671862402,73.36,151.29180327868852,247.12,133.14426229508197
Cars110.png,images,400,267,160.16,111.58052434456928,183.67999999999998,133.39325842696627,F1,1.0,content\images\Cars110.png,23.519999999999982,21.812734082396986,513.0355056179767,1.0782692307692308,0.004803703236123377,0.42979999999999996,0.4587524021938868,160.16,111.58052434456928,216.32000000000002,133.60674157303373
Cars111.png,images,600,338,119.09333333333335,109.3491124260355,178.45333333333335,135.19526627218934,MH 20 EE 7598,1.0,content\images\Cars111.png,59.36,25.84615384615384,1534.227692307692,2.2966666666666673,0.00756522530723714,0.24795555555555557,0.3617520394944155,119.09333333333335,109.3491124260355,421.5466666666666,202.80473372781066
Cars112.png,images,240,400,45.733333333333334,75.6,153.06666666666666,106.96,SHAKNBK,1.0,content\images\Cars112.png,107.33333333333333,31.36,3365.973333333333,3.4226190476190474,0.03506222222222222,0.4141666666666667,0.22820000000000001,45.733333333333334,75.6,86.93333333333334,293.04
Cars113.png,images,400,300,84.56,84.37333333333333,171.35999999999999,134.4,MPEACHW,1.0,content\images\Cars113.png,86.79999999999998,50.02666666666667,4342.314666666666,1.7350746268656712,0.03618595555555555,0.31989999999999996,0.36462222222222224,84.56,84.37333333333333,228.64000000000001,165.6
Cars114.png,images,500,300,3.136,11.946666666666667,220.864,191.14666666666668,[NO TEXT],0.0,content\images\Cars114.png,217.728,179.20000000000002,39016.8576,1.2149999999999999,0.26011238400000003,0.224,0.3384888888888889,3.136,11.946666666666667,279.13599999999997,108.85333333333332
Cars115.png,images,507,388,139.1715976331361,165.69072164948452,179.81854043392505,179.5463917525773,M666 YOB,1.0,content\images\Cars115.png,40.64694280078896,13.855670103092791,563.1906301470144,2.933596318211702,0.002862963003248411,0.31458593497737786,0.444893187373791,139.1715976331361,165.69072164948452,327.181459566075,208.4536082474227
Cars116.png,images,400,332,83.44,147.08433734939757,149.51999999999998,166.65060240963854,MK-35-32,1.0,content\images\Cars116.png,66.07999999999998,19.566265060240966,1292.9387951807228,3.3772413793103437,0.009735984903469297,0.29119999999999996,0.4724923791551749,83.44,147.08433734939757,250.48000000000002,165.34939759036146
Cars117.png,images,400,185,23.52,152.56216216216217,48.16,165.88108108108108,[NO TEXT],0.0,content\images\Cars117.png,24.639999999999997,13.31891891891891,328.1781621621619,1.850000000000001,0.004434840029218404,0.08959999999999999,0.8606574141709278,23.52,152.56216216216217,351.84000000000003,19.118918918918922
Cars118.png,images,600,375,72.05333333333334,98.56,147.09333333333333,129.62133333333333,JA62 UAR,1.0,content\images\Cars118.png,75.03999999999999,31.061333333333323,2330.8424533333323,2.415865384615385,0.010359299792592588,0.18262222222222224,0.3042417777777778,72.05333333333334,98.56,452.90666666666664,245.37866666666667
Cars119.png,images,400,247,104.72,126.96356275303644,121.52,138.75303643724698,[NO TEXT],0.0,content\images\Cars119.png,16.799999999999997,11.789473684210535,198.06315789473695,1.4249999999999987,0.0020046878329426816,0.2828,0.5378878526119097,104.72,126.96356275303644,278.48,108.24696356275302
Cars12.png,images,400,141,68.32,130.2695035460993,155.12,185.87234042553192,MH12BG7237,1.0,content\images\Cars12.png,86.80000000000001,55.60283687943263,4826.326241134753,1.5610714285714287,0.08557316030380768,0.2793,1.1210703686937278,68.32,130.2695035460993,244.88,-44.87234042553192
Cars120.png,images,400,265,89.03999999999999,150.46037735849058,140.0,169.05660377358492,B 2228HM,1.0,content\images\Cars120.png,50.96000000000001,18.59622641509435,947.6636981132082,2.740340909090908,0.008940223567105738,0.2863,0.6028622285510858,89.03999999999999,150.46037735849058,260.0,95.94339622641508
Cars121.png,images,400,300,188.16,143.36,199.92,152.32000000000002,[NO TEXT],0.0,content\images\Cars121.png,11.759999999999991,8.960000000000008,105.3696,1.3124999999999978,0.00087808,0.4851,0.4928000000000001,188.16,143.36,200.08,147.67999999999998
Cars122.png,images,400,300,109.19999999999999,109.76,142.23999999999998,126.18666666666668,MANISA,1.0,content\images\Cars122.png,33.03999999999999,16.426666666666677,542.7370666666668,2.0113636363636345,0.00452280888888889,0.31429999999999997,0.39324444444444445,109.19999999999999,109.76,257.76,173.81333333333333
Cars123.png,images,400,300,89.03999999999999,165.01333333333335,132.72,180.69333333333336,HR 26 BC 5514,1.0,content\images\Cars123.png,43.68000000000001,15.680000000000007,684.9024000000004,2.785714285714285,0.005707520000000003,0.2772,0.5761777777777778,89.03999999999999,165.01333333333335,267.28,119.30666666666664
Cars124.png,images,400,267,170.79999999999998,214.77153558052433,179.2,223.99999999999997,[NO TEXT],0.0,content\images\Cars124.png,8.400000000000006,9.228464419475642,77.51910112359545,0.9102272727272747,0.0007258342801834779,0.4375,0.821669542285626,170.79999999999998,214.77153558052433,220.8,43.00000000000003
Cars125.png,images,400,260,156.79999999999998,168.86153846153846,198.79999999999998,221.4153846153846,RP66887,0.0,content\images\Cars125.png,42.0,52.55384615384614,2207.261538461538,0.7991803278688527,0.02122366863905325,0.44449999999999995,0.7505325443786981,156.79999999999998,168.86153846153846,201.20000000000002,38.584615384615404
Cars126.png,images,400,300,57.68,73.92,164.07999999999998,150.08,KA G5MG1909,1.0,content\images\Cars126.png,106.39999999999998,76.16000000000001,8103.423999999999,1.3970588235294112,0.06752853333333332,0.2772,0.37333333333333335,57.68,73.92,235.92000000000002,149.92
Cars127.png,images,400,267,201.6,139.26591760299624,214.48,151.85018726591758,[NO TEXT],0.0,content\images\Cars127.png,12.879999999999995,12.584269662921344,162.08539325842685,1.0235,0.0015176534949290904,0.5201,0.5451612450728722,201.6,139.26591760299624,185.52,115.14981273408242
Cars128.png,images,400,225,62.72,64.71111111111111,171.35999999999999,172.2311111111111,OX65 AWD,1.0,content\images\Cars128.png,108.63999999999999,107.51999999999998,11680.972799999996,1.0104166666666667,0.12978858666666662,0.29259999999999997,0.5265382716049383,62.72,64.71111111111111,228.64000000000001,52.76888888888891
Cars129.png,images,530,398,86.21886792452831,119.87939698492463,119.18490566037737,150.2713567839196,OPEC LOL,1.0,content\images\Cars129.png,32.966037735849056,30.391959798994975,1001.9024936000759,1.0846960167714885,0.004749703676875301,0.19377714489142045,0.3393853690563369,86.21886792452831,119.87939698492463,410.81509433962265,247.7286432160804
Cars13.png,images,400,268,106.96,122.86567164179105,135.51999999999998,141.2537313432836,BJR216,1.0,content\images\Cars13.png,28.559999999999988,18.388059701492537,525.1629850746266,1.5531818181818176,0.004898908442860323,0.3030999999999999,0.4927600801960348,106.96,122.86567164179105,264.48,126.74626865671641
Cars130.png,images,400,267,50.959999999999994,92.28464419475655,92.96,117.45318352059924,HR 26 BR 9044,1.0,content\images\Cars130.png,42.0,25.168539325842687,1057.0786516853927,1.6687500000000006,0.009897740184320157,0.17989999999999998,0.3927674676317524,50.959999999999994,92.28464419475655,307.04,149.54681647940077
Cars131.png,images,500,300,8.512,21.653333333333336,222.656,182.93333333333334,[NO TEXT],0.0,content\images\Cars131.png,214.144,161.28,34537.14432,1.3277777777777777,0.2302476288,0.231168,0.34097777777777777,8.512,21.653333333333336,277.344,117.06666666666666
Cars132.png,images,400,225,12.879999999999999,189.15555555555554,31.36,197.11999999999998,[NO TEXT],0.0,content\images\Cars132.png,18.48,7.964444444444439,147.18293333333324,2.3203125000000018,0.0016353659259259249,0.055299999999999995,0.85839012345679,12.879999999999999,189.15555555555554,368.64,27.880000000000024
Cars132.png,images,400,225,211.67999999999998,187.16444444444443,224.0,199.1111111111111,nan,,content\images\Cars132.png,12.320000000000022,11.946666666666658,147.1829333333335,1.0312500000000024,0.0016353659259259277,0.5446,0.85839012345679,211.67999999999998,187.16444444444443,176.0,25.888888888888914
Cars133.png,images,600,411,92.21333333333334,100.82725060827251,140.0,121.53771289537713,1268,1.0,content\images\Cars133.png,47.78666666666666,20.71046228710462,989.6839578264393,2.3073684210526317,0.004013316941713055,0.1935111111111111,0.2705169872307173,92.21333333333334,100.82725060827251,460.0,289.4622871046229
Cars134.png,images,400,267,42.559999999999995,126.6816479400749,74.47999999999999,145.97752808988764,LI9 TLC,1.0,content\images\Cars134.png,31.919999999999995,19.295880149812746,615.9244943820228,1.6542391304347814,0.00576708328073055,0.14629999999999999,0.5105977079212781,42.559999999999995,126.6816479400749,325.52,121.02247191011236
Cars135.png,images,400,225,145.6,183.1822222222222,178.64,210.0622222222222,[NO TEXT],0.0,content\images\Cars135.png,33.03999999999999,26.879999999999995,888.1151999999996,1.2291666666666665,0.009867946666666662,0.4053,0.8738765432098765,145.6,183.1822222222222,221.36,14.937777777777796
Cars136.png,images,400,267,91.83999999999999,87.25093632958801,137.2,99.83520599250936,15474,1.0,content\images\Cars136.png,45.36,12.584269662921344,570.8224719101121,3.604500000000001,0.005344779699532885,0.28629999999999994,0.35034858112752315,91.83999999999999,87.25093632958801,262.8,167.16479400749063
Cars137.png,images,400,267,99.67999999999999,151.85018726591758,114.24,160.23970037453182,[NO TEXT],0.0,content\images\Cars137.png,14.560000000000002,8.389513108614238,122.15131086142333,1.735499999999999,0.001143738865743664,0.26739999999999997,0.5844379918360476,99.67999999999999,151.85018726591758,285.76,106.76029962546818
Cars138.png,images,400,301,85.67999999999999,104.93023255813954,142.23999999999998,137.67441860465115,[NO TEXT],0.0,content\images\Cars138.png,56.55999999999999,32.744186046511615,1852.0111627906965,1.7273295454545459,0.015382152514872894,0.28489999999999993,0.402997759406629,85.67999999999999,104.93023255813954,257.76,163.32558139534885
Cars139.png,images,400,300,176.39999999999998,141.12,188.72,147.09333333333333,[NO TEXT],0.0,content\images\Cars139.png,12.320000000000022,5.973333333333329,73.59146666666675,2.062500000000005,0.0006132622222222229,0.45640000000000003,0.4803555555555556,176.39999999999998,141.12,211.28,152.90666666666667
Cars139.png,images,400,300,108.08,167.25333333333336,129.35999999999999,173.97333333333336,nan,,content\images\Cars139.png,21.279999999999987,6.719999999999999,143.00159999999988,3.166666666666665,0.001191679999999999,0.2968,0.5687111111111112,108.08,167.25333333333336,270.64,126.02666666666664
Cars14.png,images,400,225,52.64,117.47555555555554,153.44,162.27555555555554,ALR 486,1.0,content\images\Cars14.png,100.8,44.8,4515.839999999999,2.25,0.05017599999999999,0.2576,0.6216691358024691,52.64,117.47555555555554,246.56,62.72444444444446
Cars140.png,images,435,290,145.7287356321839,184.60689655172413,218.33563218390805,220.9103448275862,CH01AN0001,1.0,content\images\Cars140.png,72.60689655172413,36.30344827586205,2635.8807134363838,2.000000000000001,0.02089481342399036,0.4184647905932091,0.6991676575505351,145.7287356321839,184.60689655172413,216.66436781609195,69.08965517241381
Cars141.png,images,400,267,148.95999999999998,141.7827715355805,171.92,157.72284644194755,[NO TEXT],0.0,content\images\Cars141.png,22.960000000000008,15.940074906367045,365.9841198501875,1.4403947368421055,0.003426817601593516,0.4011,0.5608719437781424,148.95999999999998,141.7827715355805,228.08,109.27715355805245
Cars142.png,images,400,198,99.67999999999999,140.2828282828283,152.88,162.9090909090909,[NO TEXT],0.0,content\images\Cars142.png,53.2,22.626262626262616,1203.7171717171711,2.351250000000001,0.01519844913784307,0.3157,0.7656361595755534,99.67999999999999,140.2828282828283,247.12,35.09090909090909
Cars143.png,images,400,267,52.08,164.43445692883893,72.8,173.6629213483146,FU3346,1.0,content\images\Cars143.png,20.72,9.22846441947567,191.2137827715359,2.2452272727272686,0.0017903912244525834,0.1561,0.6331411578223849,52.08,164.43445692883893,327.2,93.3370786516854
Cars143.png,images,400,267,176.95999999999998,163.59550561797752,195.44,171.98501872659173,nan,,content\images\Cars143.png,18.480000000000018,8.38951310861421,155.03820224719075,2.202750000000008,0.0014516685603669546,0.46549999999999997,0.6284279482108038,176.95999999999998,163.59550561797752,204.56,95.01498127340827
Cars144.png,images,320,260,70.7,98.21538461538461,150.5,132.67692307692306,PEN15,1.0,content\images\Cars144.png,79.8,34.46153846153845,2750.0307692307683,2.3156250000000007,0.033053254437869814,0.34562499999999996,0.4440236686390532,70.7,98.21538461538461,169.5,127.32307692307694
Cars145.png,images,435,290,145.21379310344827,182.28965517241377,217.30574712643678,218.59310344827585,CH01AN0001,1.0,content\images\Cars145.png,72.09195402298852,36.30344827586208,2617.186523979391,1.9858156028368792,0.020746623257862792,0.41668912670101727,0.6911771700356718,145.21379310344827,182.28965517241377,217.69425287356322,71.40689655172415
Cars146.png,images,400,300,80.08,196.37333333333333,95.19999999999999,202.3466666666667,[NO TEXT],0.0,content\images\Cars146.png,15.11999999999999,5.973333333333358,90.31680000000031,2.531249999999988,0.0007526400000000027,0.21909999999999996,0.6645333333333334,80.08,196.37333333333333,304.8,97.65333333333331
Cars146.png,images,400,300,142.23999999999998,177.70666666666668,156.79999999999998,184.42666666666668,nan,,content\images\Cars146.png,14.560000000000002,6.719999999999999,97.8432,2.1666666666666674,0.00081536,0.37379999999999997,0.6035555555555555,142.23999999999998,177.70666666666668,243.20000000000002,115.57333333333332
Cars146.png,images,400,300,30.24,141.12,43.68,146.34666666666666,nan,,content\images\Cars146.png,13.440000000000001,5.2266666666666595,70.24639999999991,2.571428571428575,0.0005853866666666659,0.0924,0.47911111111111115,30.24,141.12,356.32,153.65333333333334
Cars146.png,images,400,300,62.16,144.85333333333335,72.24,152.32000000000002,nan,,content\images\Cars146.png,10.079999999999998,7.466666666666669,75.26400000000001,1.3499999999999994,0.0006272000000000001,0.16799999999999998,0.495288888888889,62.16,144.85333333333335,327.76,147.67999999999998
Cars147.png,images,500,268,101.24799999999999,104.47761194029852,188.16,141.2537313432836,nan,,content\images\Cars147.png,86.912,36.776119402985074,3196.286089552239,2.3632727272727276,0.023852881265315217,0.289408,0.4584539986633995,101.24799999999999,104.47761194029852,311.84000000000003,126.74626865671641
Cars148.png,images,400,225,75.6,133.40444444444444,122.08,157.29777777777775,MH01BB550,1.0,content\images\Cars148.png,46.480000000000004,23.893333333333317,1110.5621333333327,1.9453125000000016,0.012339579259259251,0.24710000000000001,0.6460049382716049,75.6,133.40444444444444,277.92,67.70222222222225
Cars149.png,images,400,281,118.72,145.08185053380782,137.2,161.8220640569395,7VI6263,1.0,content\images\Cars149.png,18.47999999999999,16.740213523131672,309.35914590747313,1.103928571428571,0.002752305568571825,0.31989999999999996,0.5460923747166322,118.72,145.08185053380782,262.8,119.1779359430605
Cars15.png,images,400,267,173.6,122.48689138576778,208.32,143.46067415730337,TN21BY0166,1.0,content\images\Cars15.png,34.72,20.973782771535596,728.2097378277159,1.6553999999999987,0.0068184432380872274,0.47739999999999994,0.49802914895706213,173.6,122.48689138576778,191.68,123.53932584269663
Cars150.png,images,400,300,68.32,147.84,146.72,173.2266666666667,DL8CX 4850,1.0,content\images\Cars150.png,78.4,25.386666666666684,1990.3146666666682,3.088235294117645,0.01658595555555557,0.2688,0.5351111111111112,68.32,147.84,253.28,126.77333333333331
Cars151.png,images,400,242,30.24,124.95867768595042,67.2,164.7603305785124,DL3CBD5092,1.0,content\images\Cars151.png,36.96000000000001,39.801652892561975,1471.0690909090908,0.9286046511627911,0.015196994740796393,0.12179999999999999,0.598592992281948,30.24,124.95867768595042,332.8,77.2396694214876
Cars152.png,images,467,300,44.12847965738759,192.64000000000001,95.45182012847967,212.05333333333334,DL49 AK49,1.0,content\images\Cars152.png,51.32334047109208,19.413333333333327,996.3571163454673,2.6437160270136726,0.00711175671909684,0.14944357578786643,0.674488888888889,44.12847965738759,192.64000000000001,371.54817987152035,87.94666666666666
Cars153.png,images,471,270,69.43524416135881,97.8962962962963,147.90658174097663,141.03703703703704,MH 20BQ20,1.0,content\images\Cars153.png,78.47133757961782,43.14074074074074,3385.3116301014384,1.8189612934835864,0.026620363529931888,0.23072380669037734,0.44246913580246916,69.43524416135881,97.8962962962963,323.09341825902334,128.96296296296296
Cars154.png,images,375,500,41.81333333333333,88.256,157.696,118.72,2662,1.0,content\images\Cars154.png,115.88266666666667,30.464,3530.249557333333,3.8039215686274512,0.01882799763911111,0.26601244444444444,0.206976,41.81333333333333,88.256,217.304,381.28
Cars155.png,images,400,267,84.0,148.4943820224719,113.67999999999999,159.4007490636704,MCB025,1.0,content\images\Cars155.png,29.679999999999993,10.906367041198479,323.70097378277075,2.721346153846159,0.0030309079942207,0.24710000000000001,0.5765826424834126,84.0,148.4943820224719,286.32,107.59925093632961
Cars156.png,images,400,200,63.839999999999996,87.36,128.79999999999998,114.24,PRIV ATE,1.0,content\images\Cars156.png,64.95999999999998,26.879999999999995,1746.1247999999991,2.4166666666666665,0.021826559999999988,0.2408,0.504,63.839999999999996,87.36,271.20000000000005,85.76
Cars157.png,images,400,267,184.79999999999998,127.52059925093631,204.95999999999998,150.17228464419475,PYB557K,1.0,content\images\Cars157.png,20.159999999999997,22.651685393258433,456.65797752808993,0.8899999999999997,0.00427582375962631,0.48719999999999997,0.5200241271444401,184.79999999999998,127.52059925093631,195.04000000000002,116.82771535580525
Cars158.png,images,400,300,54.32,88.10666666666667,165.76,156.8,695299,1.0,content\images\Cars158.png,111.44,68.69333333333334,7655.185066666668,1.6222826086956519,0.0637932088888889,0.27509999999999996,0.4081777777777778,54.32,88.10666666666667,234.24,143.2
Cars159.png,images,400,332,83.44,124.144578313253,146.16,142.36144578313252,DL7CN5617,1.0,content\images\Cars159.png,62.72,18.216867469879517,1142.5619277108433,3.4429629629629632,0.00860362897372623,0.287,0.40136449412106256,83.44,124.144578313253,253.84,189.63855421686748
Cars16.png,images,400,221,20.16,177.37556561085972,34.72,188.52488687782804,[NO TEXT],0.0,content\images\Cars16.png,14.559999999999999,11.149321266968315,162.33411764705863,1.305909090909092,0.001836358796912428,0.0686,0.8278290780287053,20.16,177.37556561085972,365.28,32.47511312217196
Cars160.png,images,500,300,93.63199999999999,102.29333333333334,125.88799999999999,129.92000000000002,OO7PLATE.COM,1.0,content\images\Cars160.png,32.256,27.62666666666668,891.1257600000005,1.167567567567567,0.005940838400000003,0.21952,0.38702222222222227,93.63199999999999,102.29333333333334,374.112,170.07999999999998
Cars161.png,images,507,388,137.84615384615384,163.38144329896906,179.3767258382643,179.5463917525773,M666 YOB,1.0,content\images\Cars161.png,41.53057199211045,16.164948453608247,671.3395555013318,2.5691744153282614,0.00341273488430698,0.3128430766118522,0.4419173132107556,137.84615384615384,163.38144329896906,327.6232741617357,208.4536082474227
Cars162.png,images,560,315,80.4,119.46666666666667,107.2,151.46666666666667,[NO TEXT],0.0,content\images\Cars162.png,26.799999999999997,32.0,857.5999999999999,0.8374999999999999,0.004861678004535147,0.1675,0.4300529100529101,80.4,119.46666666666667,452.8,163.53333333333333
Cars163.png,images,590,350,83.52542372881355,110.72,136.6779661016949,128.0,LR33 TEE,1.0,content\images\Cars163.png,53.15254237288134,17.28,918.4759322033897,3.0759573132454476,0.0044478253375466814,0.18661304222924446,0.3410285714285714,83.52542372881355,110.72,453.3220338983051,222.0
Cars164.png,images,400,268,89.6,120.35820895522389,133.84,152.95522388059703,GT,1.0,content\images\Cars164.png,44.24000000000001,32.597014925373145,1442.0919402985082,1.357179487179487,0.013452350189351757,0.2793,0.5099131209623524,89.6,120.35820895522389,266.15999999999997,115.04477611940297
Cars165.png,images,590,343,79.34915254237288,141.71428571428572,111.24067796610169,165.87755102040816,TN21AU 1153,1.0,content\images\Cars165.png,31.891525423728808,24.16326530612244,770.603389830508,1.319835089326615,0.0038078934122177596,0.16151680551565642,0.4483846016540727,79.34915254237288,141.71428571428572,478.75932203389834,177.12244897959184
Cars166.png,images,300,400,110.50666666666667,68.88,150.08,84.0,IM A CAR,1.0,content\images\Cars166.png,39.57333333333334,15.120000000000005,598.3488000000002,2.6172839506172836,0.004986240000000002,0.43431111111111115,0.1911,110.50666666666667,68.88,149.92,316.0
Cars167.png,images,500,400,78.848,142.23999999999998,146.496,159.6,15-LK-10898,1.0,content\images\Cars167.png,67.64800000000001,17.360000000000014,1174.369280000001,3.8967741935483846,0.005871846400000005,0.225344,0.37729999999999997,78.848,142.23999999999998,353.504,240.4
Cars168.png,images,400,225,45.919999999999995,94.57777777777777,76.72,124.44444444444443,2222,0.0,content\images\Cars168.png,30.800000000000004,29.86666666666666,919.8933333333332,1.0312500000000004,0.010221037037037035,0.1533,0.48671604938271595,45.919999999999995,94.57777777777777,323.28,100.55555555555557
Cars169.png,images,400,200,63.839999999999996,88.47999999999999,128.23999999999998,113.11999999999999,PRIV ATE,1.0,content\images\Cars169.png,64.39999999999998,24.64,1586.8159999999996,2.613636363636363,0.019835199999999994,0.24009999999999998,0.5039999999999999,63.839999999999996,88.47999999999999,271.76,86.88000000000001
Cars17.png,images,400,267,171.35999999999999,157.72284644194755,196.56,171.98501872659173,YSX 213,1.0,content\images\Cars17.png,25.200000000000017,14.26217228464418,359.40674157303357,1.7669117647058854,0.0033652316626688536,0.4599,0.6174304591171148,171.35999999999999,157.72284644194755,203.44,95.01498127340827
Cars170.png,images,500,365,142.464,116.6027397260274,155.008,137.46849315068494,983,1.0,content\images\Cars170.png,12.544000000000011,20.86575342465754,261.7400109589044,0.6011764705882356,0.001434191840870709,0.29747199999999996,0.34804278476261963,142.464,116.6027397260274,344.99199999999996,227.53150684931506
Cars171.png,images,400,268,107.52,122.02985074626866,135.51999999999998,139.5820895522388,BJR216,1.0,content\images\Cars171.png,27.999999999999986,17.55223880597015,491.4626865671639,1.5952380952380945,0.004584539986633992,0.30379999999999996,0.48808197816885723,107.52,122.02985074626866,264.48,128.4179104477612
Cars172.png,images,457,422,84.7964989059081,110.93838862559242,147.53610503282275,126.86255924170617,C 09,0.0,content\images\Cars172.png,62.73960612691465,15.924170616113742,999.076192352764,3.939897884755653,0.005180479494087569,0.25419322093953045,0.2817546775678893,84.7964989059081,110.93838862559242,309.4638949671772,295.13744075829385
Cars173.png,images,400,226,95.19999999999999,116.95575221238938,141.12,161.55752212389382,WMY-9051,1.0,content\images\Cars173.png,45.920000000000016,44.601769911504434,2048.113274336284,1.0295555555555558,0.022656120291330576,0.2954,0.6161798104785027,95.19999999999999,116.95575221238938,258.88,64.44247787610618
Cars174.png,images,400,225,158.48,158.29333333333332,171.35999999999999,167.25333333333333,[NO TEXT],0.0,content\images\Cars174.png,12.879999999999995,8.960000000000008,115.40480000000007,1.4374999999999982,0.0012822755555555562,0.41229999999999994,0.723437037037037,158.48,158.29333333333332,228.64000000000001,57.74666666666667
